Timestamp,IP,Reason,Action
2024-11-25 21:53:50,f1ec:a1ab:f9fe:ebd9:a5e6:66ee:60f9:f493,Detects XSS payloads.,block
2024-11-25 21:53:50,205.82.2.7,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,205.82.2.7,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,c5ab:828a:6075:81da:5f5a:4965:c1be:68aa,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,c5ab:828a:6075:81da:5f5a:4965:c1be:68aa,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,180.252.74.223,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,a701:494f:d4ba:6ad1:19b3:3a1a:2bf4:b90f,Blocks access to sensitive files.,block
2024-11-25 21:53:50,dc3b:3b1e:d54c:8417:8b72:5188:30da:dae0,Detects Null Byte Injection.,block
2024-11-25 21:53:50,b346:5198:951c:7abd:b91a:672b:d09f:9cb3,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,b346:5198:951c:7abd:b91a:672b:d09f:9cb3,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,a874:2aa9:8d25:4f11:2d3d:91f1:1b3d:6137,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,2ed4:a950:fe3f:fc7d:6664:1ab7:ace4:865f,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,2ed4:a950:fe3f:fc7d:6664:1ab7:ace4:865f,Restricts access to admin pages.,block
2024-11-25 21:53:50,53.126.96.71,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,53.126.96.71,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,eda0:8737:c614:edcc:93e4:f5b6:c2a5:91e0,Blocks access to sensitive files.,block
2024-11-25 21:53:50,edf5:d671:abef:a1d1:e8b8:8dc4:9d8:ddbe,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,edf5:d671:abef:a1d1:e8b8:8dc4:9d8:ddbe,Detects XSS payloads.,block
2024-11-25 21:53:50,112.106.132.86,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,112.106.132.86,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,64.207.128.123,Restricts access to admin pages.,block
2024-11-25 21:53:50,64.207.128.123,Detects credentials passed in URL.,block
2024-11-25 21:53:50,59ea:234f:1dc:b24c:b896:7f17:b018:dcc3,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,329d:281b:1047:d4d0:6516:1c77:b26:ca61,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,329d:281b:1047:d4d0:6516:1c77:b26:ca61,Detects XSS payloads.,block
2024-11-25 21:53:50,105.92.14.250,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,110.52.200.49,Detects XSS payloads.,block
2024-11-25 21:53:50,67.189.72.202,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,182.214.83.254,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,182.214.83.254,Detects XSS payloads.,block
2024-11-25 21:53:50,147.162.250.2,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,53.14.209.93,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,f816:f85e:a4a7:6dc0:9f82:90c5:5389:5817,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,150.160.13.155,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,150.160.13.155,Restricts access to admin pages.,block
2024-11-25 21:53:50,4534:5aa2:e020:fba7:6fc1:1679:fac6:53c,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,e31f:cb68:6e12:51ad:15c6:ae1c:ca6d:216f,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,26b6:580c:5603:2df9:cb63:f32a:f11d:5d50,Detects Null Byte Injection.,block
2024-11-25 21:53:50,117.200.193.5,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,43.21.24.47,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,43.21.24.47,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,f22:3585:9476:10a5:18a4:a1da:a716:2910,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,f22:3585:9476:10a5:18a4:a1da:a716:2910,Restricts access to admin pages.,block
2024-11-25 21:53:50,8093:ed2c:944e:453a:15e1:28e8:11b3:892e,Blocks access to .git directories.,block
2024-11-25 21:53:50,12.152.104.220,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,12.152.104.220,Restricts access to admin pages.,block
2024-11-25 21:53:50,101.6.52.82,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,101.6.52.82,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,168.61.166.198,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,48.169.196.38,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,e47a:86ae:35ac:f38d:1aa1:f8a5:d738:7925,Detects XSS payloads.,block
2024-11-25 21:53:50,211.6.250.212,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,211.6.250.212,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,120.116.46.135,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,120.116.46.135,Detects XSS payloads.,block
2024-11-25 21:53:50,171.76.104.123,Restricts access to admin pages.,block
2024-11-25 21:53:50,66.0.126.173,Blocks access to sensitive files.,block
2024-11-25 21:53:50,58ea:a29b:f235:3414:ac7f:4a49:3e9d:3d79,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,58ea:a29b:f235:3414:ac7f:4a49:3e9d:3d79,Restricts access to admin pages.,block
2024-11-25 21:53:50,155.176.95.253,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,102.235.36.252,Detects XSS payloads.,block
2024-11-25 21:53:50,22.175.106.48,Restricts access to admin pages.,block
2024-11-25 21:53:50,22.175.106.48,Blocks access to sensitive files.,block
2024-11-25 21:53:50,171.76.104.123,Restricts access to admin pages.,block
2024-11-25 21:53:50,185.24.37.122,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,141.148.116.60,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,a98d:5070:6369:3ee8:a2a5:132f:bc0b:c9f1,Restricts access to admin pages.,block
2024-11-25 21:53:50,a98d:5070:6369:3ee8:a2a5:132f:bc0b:c9f1,Blocks access to sensitive files.,block
2024-11-25 21:53:50,19.143.51.102,Detects XSS payloads.,block
2024-11-25 21:53:50,128.37.64.180,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,7c48:334b:f7f1:9d7e:b227:d80:67eb:153e,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,7c48:334b:f7f1:9d7e:b227:d80:67eb:153e,Detects XSS payloads.,block
2024-11-25 21:53:50,53.231.63.209,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,53.231.63.209,Detects XSS payloads.,block
2024-11-25 21:53:50,193.134.220.249,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,55.165.250.46,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,55.165.250.46,Detects XSS payloads.,block
2024-11-25 21:53:50,171.76.104.123,Restricts access to admin pages.,block
2024-11-25 21:53:50,159.197.110.50,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,159.197.110.50,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,135.78.225.132,Detects XSS payloads.,block
2024-11-25 21:53:50,598a:b533:e3a1:feff:6567:7069:7c33:4c47,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,598a:b533:e3a1:feff:6567:7069:7c33:4c47,Restricts access to admin pages.,block
2024-11-25 21:53:50,204.206.216.192,Detects XSS payloads.,block
2024-11-25 21:53:50,d439:c5a:f155:5da0:7c5a:7719:ea9b:acd7,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,145:6c9a:9089:f81e:348d:58d5:e7c3:3347,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,145:6c9a:9089:f81e:348d:58d5:e7c3:3347,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,87d:b023:10b0:d316:16b6:9445:6795:3226,Restricts access to admin pages.,block
2024-11-25 21:53:50,186.67.135.192,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,5e80:204a:2669:c71b:f5b7:c27c:497f:45a7,Blocks access to sensitive files.,block
2024-11-25 21:53:50,155.145.236.244,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,77.251.208.196,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,77.251.208.196,Detects XSS payloads.,block
2024-11-25 21:53:50,26.249.70.42,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,26.249.70.42,Detects XSS payloads.,block
2024-11-25 21:53:50,97.227.188.57,Blocks access to .git directories.,block
2024-11-25 21:53:50,a45d:c356:bf8d:e3bd:cfe6:a46c:3698:c198,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,e5ba:aab1:5045:30cc:2018:7be1:c81c:e23a,Detects Null Byte Injection.,block
2024-11-25 21:53:50,53.14.209.93,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,24.118.129.155,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,143.223.188.210,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,150.8.140.82,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,150.8.140.82,Detects XSS payloads.,block
2024-11-25 21:53:50,b168:3ebc:9916:bbf4:57fc:2ba5:d80f:ebf8,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,b168:3ebc:9916:bbf4:57fc:2ba5:d80f:ebf8,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,8263:2b23:ec25:72cf:c524:cea3:3929:65a8,Detects Null Byte Injection.,block
2024-11-25 21:53:50,e173:4172:c150:9909:84ac:93c9:212c:cd5a,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,71.235.56.187,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,71.235.56.187,Detects XSS payloads.,block
2024-11-25 21:53:50,c2f:d117:d9be:38:5f55:971d:cf3a:481a,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,143.4.1.39,Restricts access to admin pages.,block
2024-11-25 21:53:50,143.4.1.39,Detects credentials passed in URL.,block
2024-11-25 21:53:50,98.197.20.168,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,69.175.151.102,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,69.175.151.102,Detects XSS payloads.,block
2024-11-25 21:53:50,80.150.231.37,Restricts access to admin pages.,block
2024-11-25 21:53:50,80.150.231.37,Detects credentials passed in URL.,block
2024-11-25 21:53:50,8fa8:8cbd:3400:b3c5:4457:93fa:356e:6e5b,Blocks access to .git directories.,block
2024-11-25 21:53:50,43.207.136.25,Restricts access to admin pages.,block
2024-11-25 21:53:50,43.207.136.25,Detects credentials passed in URL.,block
2024-11-25 21:53:50,146.229.107.184,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,206.228.108.158,Detects Null Byte Injection.,block
2024-11-25 21:53:50,50.67.69.13,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,50.67.69.13,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,43eb:a0f8:238b:f735:ed7b:8bcd:f054:3ae3,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,43eb:a0f8:238b:f735:ed7b:8bcd:f054:3ae3,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,171.76.104.123,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,16.149.55.96,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,16.149.55.96,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,9a99:c70a:1683:3c8f:ba85:1f8e:22ee:fd5c,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,9a99:c70a:1683:3c8f:ba85:1f8e:22ee:fd5c,Detects XSS payloads.,block
2024-11-25 21:53:50,f4a0:f072:aedf:3271:fa98:59ee:53b:736c,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,f4a0:f072:aedf:3271:fa98:59ee:53b:736c,Detects XSS payloads.,block
2024-11-25 21:53:50,108.211.228.176,Restricts access to admin pages.,block
2024-11-25 21:53:50,108.211.228.176,Blocks access to sensitive files.,block
2024-11-25 21:53:50,185.21.94.160,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,185.21.94.160,Detects XSS payloads.,block
2024-11-25 21:53:50,fb79:9ecd:7edc:30bd:c477:c2bf:6853:e8fb,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,79.204.155.139,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,79.204.155.139,Detects XSS payloads.,block
2024-11-25 21:53:50,2723:3bb1:aa56:d4f4:3f2:2779:2728:c5f6,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,2723:3bb1:aa56:d4f4:3f2:2779:2728:c5f6,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,171.76.104.123,Restricts access to admin pages.,block
2024-11-25 21:53:50,217.119.19.158,Blocks access to sensitive files.,block
2024-11-25 21:53:50,190.177.248.102,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,ad95:f223:6249:4f8e:ca57:9644:23bf:9d8c,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,3.48.216.230,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,156.94.5.48,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,120.155.185.160,Detects XSS payloads.,block
2024-11-25 21:53:50,ffb8:ce18:aea5:b2e0:96bf:c6d8:1001:3e1c,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,ffb8:ce18:aea5:b2e0:96bf:c6d8:1001:3e1c,Detects XSS payloads.,block
2024-11-25 21:53:50,51.173.233.85,Detects XSS payloads.,block
2024-11-25 21:53:50,223.210.166.63,Detects XSS payloads.,block
2024-11-25 21:53:50,222.2.129.147,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,166.162.113.70,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,27.154.83.40,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,27.154.83.40,Restricts access to admin pages.,block
2024-11-25 21:53:50,48bd:d6aa:4f0f:c726:849f:1896:8537:cea7,Blocks access to .git directories.,block
2024-11-25 21:53:50,137.106.253.32,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,e9b2:27bc:1a5b:e289:1aa8:d960:8289:4a5c,Blocks access to .git directories.,block
2024-11-25 21:53:50,153.79.244.199,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,153.79.244.199,Detects XSS payloads.,block
2024-11-25 21:53:50,154.194.118.163,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,157b:fd63:e052:2d05:82df:f28c:f7d:20f1,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,219.174.86.216,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,219.174.86.216,Detects XSS payloads.,block
2024-11-25 21:53:50,172.4.205.119,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,89.111.13.121,Detects XSS payloads.,block
2024-11-25 21:53:50,205.231.41.130,Detects XSS payloads.,block
2024-11-25 21:53:50,51.241.135.155,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,51.241.135.155,Restricts access to admin pages.,block
2024-11-25 21:53:50,92f0:6f29:a47a:96af:c64f:8afe:ceb8:5231,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,92f0:6f29:a47a:96af:c64f:8afe:ceb8:5231,Detects XSS payloads.,block
2024-11-25 21:53:50,159.168.200.38,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,159.168.200.38,Detects XSS payloads.,block
2024-11-25 21:53:50,143.207.218.171,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,24.9.1.238,"Detects SQL Injection patterns, including basic XSS payloads.",block
